customerid,country,total_amount,avg_check,top_product_1,top_product_2,top_product_3,top_product_4,top_product_5,top_product_6,top_product_7,2010_12,2011_1,2011_10,2011_11,2011_12,2011_2,2011_3,2011_4,2011_5,2011_6,2011_7,2011_8,2011_9
13823,United Kingdom,957.6600000000002,478.83,82482,21745,82484,82494L,82583,85150,22171,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12879,United Kingdom,573.22,191.07,22699,22698,22697,22065,72817,20996,22356,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
16603,United Kingdom,482.4699999999999,241.23,21638,-,22449,22621,-,21754,22666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14824,United Kingdom,1127.7100000000003,281.93,23344,85099B,85099C,22694,23201,23203,21755,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
16910,United Kingdom,1510.0600000000022,188.76,22193,-,-,22191,-,-,23080,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
15652,United Kingdom,337.73999999999995,337.74,23129,21588,22771,-,84945,22776,23332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16362,United Kingdom,734.7699999999998,146.95,23215,23355,23131,22111,23109,23356,22086,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
15035,United Kingdom,252.73,252.73,21733,-,20828,22784,71053,-,85230B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14508,United Kingdom,276.41999999999996,138.21,23300,22113,85136A,22839,22423,23318,23232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13272,United Kingdom,276.56,138.28,23404,21340,-,23487,84818,22413,-,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17317,United Kingdom,2600.34,866.78,23313,21098,23085,85048,22086,22738,23320,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14212,United Kingdom,1070.48,1070.48,21259,20728,-,20723,-,21790,21212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13372,United Kingdom,378.64000000000004,378.64,C2,84509A,22766,23093,22427,22666,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18255,United Kingdom,103.3,103.3,84946,23088,85123A,21535,84755,84949,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14250,United Kingdom,1904.0499999999997,634.68,23206,22960,22865,21174,-,23240,21169,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16796,United Kingdom,305.61999999999995,305.62,23313,22812,22464,-,22457,21823,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14432,United Kingdom,2255.509999999998,375.92,85123A,22561,82483,82486,22766,-,82494L,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15782,United Kingdom,2614.7400000000007,871.58,22086,23217,22112,-,23068,23216,23356,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12883,United Kingdom,703.4700000000001,175.87,23400,20914,23530,22111,85066,23526,-,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12965,United Kingdom,771.9099999999999,771.91,82484,22693,85066,22776,23132,22940,22652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15533,United Kingdom,807.5699999999998,269.19,22938,22796,82484,23162,22839,47566,22989,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
18215,United Kingdom,299.34000000000003,299.34,21181,21524,21175,21174,22158,22077,22470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18158,United Kingdom,453.40000000000003,226.7,23201,-,22158,-,21929,-,23272,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13375,United Kingdom,778.6499999999997,778.65,22086,22423,22835,22427,-,21175,22112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13431,United Kingdom,1269.0999999999997,634.55,22584,22741,22768,22423,22086,22113,23340,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16211,United Kingdom,547.0200000000001,547.02,22423,23243,22776,22720,22960,23245,22666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12884,United Kingdom,309.05,309.05,22826,20749,21115,-,23199,-,21624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16141,United Kingdom,620.4,620.4,23085,85123A,22846,85048,22560,22865,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17919,United Kingdom,1304.0400000000004,1304.04,22622,23109,22940,22659,22619,22086,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16360,United Kingdom,3512.5299999999997,585.42,22197,23300,-,22487,85123A,22667,22507,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
17433,United Kingdom,303.1599999999999,303.16,23412,22113,84347,22487,-,22138,22669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13704,United Kingdom,2308.0599999999986,256.45,23313,22193,22960,-,23403,23397,22469,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
14020,United Kingdom,642.8,321.4,84030E,22557,21974,22720,22632,-,22732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14359,United Kingdom,912.1800000000003,304.06,22113,22077,23301,22697,-,23110,22429,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16451,United Kingdom,266.97,266.97,23240,23238,-,23313,-,20713,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12940,United Kingdom,913.5399999999996,456.77,82484,22423,22767,22770,23170,85066,21473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15216,United Kingdom,96.6,96.6,85048,20727,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15522,United Kingdom,398.84000000000003,199.42,23182,23232,22670,23005,22970,-,21774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17037,United Kingdom,1267.3199999999995,1267.32,21175,23298,84879,22960,21181,21166,23169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12822,United Kingdom,948.8800000000001,474.44,22086,22866,-,22741,23320,22838,23319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15343,United Kingdom,364.5,364.5,82484,22423,-,23427,23397,23245,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14753,United Kingdom,563.15,563.15,22086,23313,22991,-,23135,21931,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16959,United Kingdom,117.35000000000001,117.35,84912B,22111,22112,72741,21407,22355,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18251,United Kingdom,4314.72,4314.72,23340,22909,22950,22138,22952,21212,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13032,United Kingdom,1010.1799999999998,505.09,23427,23284,22423,21042,23355,48138,20914,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12895,United Kingdom,372.8,186.4,23111,22178,23661,-,22089,-,21210,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17640,United Kingdom,621.66,621.66,71477,85123A,35970,82494L,21733,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13860,United Kingdom,1245.9,249.18,23083,23407,22457,22780,23215,22295,23111,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12756,Japan,112.08000000000001,112.08,21787,21788,-,21786,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18001,United Kingdom,417.23,208.62,85107,-,16169E,-,22061,23323,22847,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17728,United Kingdom,2876.010000000002,958.67,22632,-,23240,22813,23298,23203,-,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15933,United Kingdom,1107.4600000000003,369.15,22960,22139,22138,20718,85123A,23350,23186,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
14284,United Kingdom,595.2500000000001,297.63,22960,22158,22558,22424,22644,23110,85048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17347,United Kingdom,228.96,228.96,84947,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15103,United Kingdom,703.36,351.68,22826,23320,22294,-,22720,22960,23485,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15707,United Kingdom,945.5800000000002,236.4,21137,82484,20914,22734,22816,22635,21914,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13430,United Kingdom,679.4499999999998,339.72,22423,23240,23210,-,84665,21108,22557,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12566,Germany,351.6500000000001,351.65,POST,23076,22922,22634,-,22064,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13321,United Kingdom,567.3600000000001,283.68,84879,85048,84946,21136,23060,22597,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
13877,United Kingdom,117.24,117.24,23023,23327,21668,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15272,United Kingdom,721.9399999999996,360.97,22796,78033,22969,22693,72741,22282,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15322,United Kingdom,679.6799999999998,679.68,84879,23320,23252,22622,22466,23083,17012A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17333,United Kingdom,494.25,494.25,23192,23356,22112,-,-,22866,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13518,United Kingdom,659.4399999999998,659.44,47566,22086,84879,23241,22622,22629,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14306,United Kingdom,2093.3199999999997,1046.66,84347,22423,85048,23083,23370,22086,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17679,United Kingdom,1992.11,996.05,23020,22423,84375,23173,23174,21523,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16160,United Kingdom,1025.4400000000003,512.72,84879,23534,-,-,23199,-,21313,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15573,United Kingdom,607.4499999999997,303.72,22423,23354,22635,22138,84519A,22940,22607,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14894,United Kingdom,655.7500000000001,655.75,23355,23356,22113,21485,21787,22734,84029E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17434,United Kingdom,2373.8200000000006,339.12,22111,-,85048,22835,23084,-,22846,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15466,United Kingdom,334.53,334.53,23298,23091,84978,23106,21755,22992,23145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15511,United Kingdom,909.2300000000001,181.85,22423,23427,48184,-,82484,22938,22061,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17846,United Kingdom,2033.1,2033.1,M,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16189,United Kingdom,215.47999999999996,107.74,22771,21669,23035,23032,21668,22772,22838,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15417,United Kingdom,508.8000000000001,508.8,-,-,-,20711,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12995,United Kingdom,211.32,211.32,22113,22306,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14557,United Kingdom,788.3800000000001,788.38,22086,23154,-,22910,23301,23267,23318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16108,United Kingdom,842.4999999999999,842.5,23320,23297,22960,-,22632,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17144,United Kingdom,984.5699999999998,492.28,23085,85048,22959,22960,22692,-,22350,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16924,United Kingdom,846.7499999999999,282.25,23356,22112,23283,22835,48173C,23355,22114,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15099,United Kingdom,410.48,410.48,23432,35819P,47574A,23322,35637A,22804,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13323,United Kingdom,787.85,157.57,22111,21485,21484,23355,22114,84029E,-,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14124,United Kingdom,419.58000000000004,419.58,21985,21641,21382,16045,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15975,United Kingdom,371.01000000000005,371.01,22077,-,-,22558,-,22083,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15523,United Kingdom,412.01000000000005,412.01,47567B,47591D,47566,23298,21121,-,47566B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16878,United Kingdom,13.3,13.3,21034,22583,22585,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15947,United Kingdom,1708.24,1708.24,-,-,20713,-,-,22558,22960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13247,United Kingdom,501.12000000000006,125.28,22138,23234,-,22367,-,22909,22617,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13566,United Kingdom,874.7099999999997,437.35,22580,23130,23275,23313,23129,22086,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18194,United Kingdom,973.8399999999999,973.84,22075,22470,-,85123A,23321,22027,22439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16689,United Kingdom,422.6000000000001,211.3,20749,22043,21821,23103,72799E,-,22624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
16438,United Kingdom,798.35,159.67,85040A,72351B,72349B,72351A,37449,72741,21109,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13067,United Kingdom,115.46,115.46,21257,21804,85123A,23394,47566B,23403,85099B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16460,United Kingdom,814.7199999999998,271.57,22947,22220,22813,-,21328,-,22580,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
13325,United Kingdom,675.3,675.3,23042,22083,-,-,23041,-,22493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12640,France,1174.58,391.53,POST,23319,48138,22193,22423,23554,-,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13774,United Kingdom,345.0,345.0,23240,23245,22910,-,21974,-,23129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12497,Germany,1043.1,1043.1,22632,-,21889,-,POST,22558,21495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12752,Norway,4366.780000000001,4366.78,-,84997A,-,-,22634,-,85099B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15504,United Kingdom,52.83000000000001,52.83,-,21465,-,-,22473,72802A,21992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15500,United Kingdom,1131.5600000000006,282.89,23007,22423,22086,-,23320,23009,-,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17557,United Kingdom,541.4600000000002,180.49,23355,23301,22112,22693,23176,72802C,23108,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13228,United Kingdom,358.0,358.0,85099B,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14356,United Kingdom,701.2299999999997,350.61,23007,-,84375,23072,23157,22992,23299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
13416,United Kingdom,712.5,356.25,23355,-,22114,-,22193,-,22112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17628,United Kingdom,75.75,75.75,47566,47590B,-,21212,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16527,United Kingdom,228.06000000000006,228.06,82494L,72802B,-,22158,-,22665,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15341,United Kingdom,2020.5199999999998,2020.52,22940,-,21930,-,-,23320,22086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16215,United Kingdom,242.35000000000002,242.35,22866,22991,21328,-,23193,-,22457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14164,United Kingdom,1631.7699999999998,815.88,23343,23320,-,22696,-,72741,22460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
15888,United Kingdom,168.30999999999997,168.31,22423,23296,22128,21136,-,M,23298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17564,United Kingdom,454.0099999999999,151.34,22604,22113,22112,-,22835,-,22082,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13356,United Kingdom,768.24,768.24,22841,22838,-,22960,23169,22978,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12390,Belgium,549.8400000000001,549.84,POST,21121,22492,-,23229,22634,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18228,United Kingdom,779.9000000000001,389.95,85048,22835,-,22112,-,23393,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17415,United Kingdom,507.8399999999999,507.84,22826,22846,-,23064,22961,23407,21210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13350,United Kingdom,979.1200000000001,489.56,C2,22697,-,85053,22698,23064,22170,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12550,Spain,964.8299999999999,964.83,POST,48184,22960,-,22077,-,21625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16627,United Kingdom,322.79999999999995,322.8,23211,23423,37340,20914,22961,22191,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17475,United Kingdom,194.37,194.37,23035,23409,21890,21891,22750,22138,22141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14951,United Kingdom,311.69000000000005,311.69,22423,85019A,22077,-,23164,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14780,United Kingdom,447.68,223.84,23083,22776,23169,-,-,20711,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14887,United Kingdom,1862.0,1862.0,-,-,23201,-,-,20724,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15399,United Kingdom,815.7699999999998,271.92,23154,84012,23301,22086,-,23206,21175,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17466,United Kingdom,763.2800000000002,381.64,-,84968A,-,22560,-,22423,22782,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16379,United Kingdom,2157.3999999999996,539.35,23344,22553,84879,85066,22867,21174,-,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17172,United Kingdom,317.76000000000005,317.76,22186,-,21352,22944,22209,-,21809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15239,United Kingdom,780.5899999999999,390.29,82494L,22560,23319,22960,22077,-,23107,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16213,United Kingdom,159.0,159.0,85066,22077,23273,22457,22178,23023,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15603,United Kingdom,48.480000000000004,48.48,22963,23186,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14261,United Kingdom,1163.45,581.73,22086,21136,-,22960,-,23553,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12657,France,1643.1800000000003,410.8,22423,POST,22959,23318,22971,22809,23320,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15571,United Kingdom,650.4300000000001,162.61,21742,22560,23323,23169,84947,21588,23080,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15484,United Kingdom,3594.3099999999995,898.58,79321,23318,23313,22970,84077,22971,22988,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12936,United Kingdom,1063.8999999999999,265.97,22910,22086,23077,23108,22960,23320,22158,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16236,United Kingdom,432.19999999999993,432.2,23238,22654,-,-,23157,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16669,United Kingdom,1374.8700000000003,458.29,23245,23169,22423,23558,21625,22426,22669,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
17603,United Kingdom,394.72,394.72,22655,22077,22082,-,23395,-,23511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15398,United Kingdom,1345.5299999999997,672.76,22910,84879,22734,23240,22720,23340,23494,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12906,United Kingdom,2919.809999999999,583.96,23238,22992,23237,22900,22970,23369,23552,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
17079,United Kingdom,118.80000000000003,118.8,23298,-,-,-,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14125,United Kingdom,2740.430000000001,913.48,22622,23569,-,22423,23109,22374,71477,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17163,United Kingdom,293.1,146.55,22112,22113,21485,-,-,-,-,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12952,United Kingdom,1387.7900000000004,346.95,22847,21181,-,23336,22722,21169,23243,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12579,France,440.4200000000001,440.42,POST,21715,20977,22551,-,20682,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13279,United Kingdom,137.75000000000003,137.75,22891,22070,22697,-,22304,22278,10135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12425,Portugal,777.2000000000002,777.2,20914,23076,-,23077,23271,22485,20751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16715,United Kingdom,301.72,301.72,75049L,84755,35953,47503A,23058,21823,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13519,United Kingdom,122.75000000000001,122.75,22622,22487,22722,22720,22965,22925,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12546,Spain,1161.5000000000002,580.75,POST,22144,22505,22142,23388,20969,-,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
